state,sex,emplnw,emptype1,emptype2,emptype3,stud,job5a,job5b,job5c,job5d,auto1a,auto1b,auto1c,auto1d,auto1e,auto2,auto3,age,marital,par,educ2,edinst,disa,ideo,race,inc,zipcode
6,2,1,1,2,1,3,2,1,1,2,2,4,3,2,1,2,3,33,6,2,8, ,2,4,4,7,92131
6,2,2,1,1, ,3,1,1,2,1,2,4,2,4,1,2,1,24,6,2,5, ,2,3,1,2,95337
53,1,1,8,2,1,3,1,1,1,2,4,4,1,4,4,1,3,65,1,2,6, ,2,2,1,9,98055
6,2,4, , , ,3, , , , , , , , , , ,2,47,1,2,3, ,1,3,6,3,95327
6,1,1,2,1, ,3,2,1,1,2,4,4,4,4,4,1,2,58,1,2,4, ,2,4,6,6,94565
30,1,1,2,2,1,1,1,2,2,1,4,4,4,4,4,1,2,19,6,2,4,2,2,3,1,4,59701
49,1,1,2,1, ,3,1,1,1,1,2,3,3,1,1,3,2,30,6,2,3, ,2,3,6,3,84601
46,2,1,1,1, ,3,1,1,1,1,3,4,4,4,2,1,3,32,1,2,5, ,2,3,1,8,57701
32,1,1,1,2,2,3,1,1,1,2,4,4,4,3,4,3,2,99,1,2,4, ,2,2,3,9,89149
49,2,1,1,2,5,3,1,2,1,1,4,4,4,4,4,2,2,48,1,1,5, ,2,3,1,4,84511
6,1,1,2,2,1,3,2,2,1,1,4,4,4,4,4,2,2,36,6,2,8, ,2,4,1,9,92024
6,2,4, , , ,3, , , , , , , , , , ,2,35,1,1,4, ,2,4,1,8,91352
35,1,1,8,2,1,3,1,1,1,2,2,4,4,4,4,1,4,61,1,2,8, ,2,3,1,9,88310
6,2,1,1,2,5,3,1,2,2,2,4,4,3,4,2,2,2,22,1,2,3, ,2,3,6,4,92674
41,1,1,1,1, ,3,1,1,1,2,3,4,4,3,2,1,2,30,2,2,6, ,2,2,1,7,97201
6,1,1,3,2,1,3,1,1,1,1,4,4,4,3,4,2,3,50,1,2,3, ,2,3,1,8,94011
8,2,1,1,2,6,1,1,1,2,2,4,4,4,4,4,2,2,23,6,2,4,2,2,4,6,7,80219
16,2,1,1,2,2,3,1,1,1,2,2,4,3,3,4,2,2,33,2,1,4, ,2,3,1,5,83837
41,1,1,6,2,1,3,1,1,1,2,4,4,4,2,4,8,3,62,1,2,6, ,2,5,1,99,97330
6,2,4, , , ,2, , , , , , , , , , ,3,20,6,1,4,4,2,4,6,2,94591
6,1,1,7,2,5,3,1,1,1,1,3,3,3,2,2,4,4,21,2,1,4, ,2,3,1,3,92805
6,2,2,5,1, ,3,1,1,1,1,4,4,4,4,4,2,3,65,1,2,6, ,2,2,1,8,92027
39,1,2,3,1, ,3,1,2,2,1,4,4,4,4,4,1,3,25,6,2,4, ,2,4,1,2,44720
34,2,3, , , ,3, , , , , , , , , , ,2,93,5,2,4, ,1,3,1,3,7920
39,2,3, , , ,3, , , , , , , , , , ,2,61,1,2,6, ,2,2,1,5,44647
33,2,1,2,2,5,3,1,1,1,1,4,4,4,4,3,2,4,39,1,1,5, ,2,3,1,5,3104
51,1,1,1,2,5,3,1,1,1,1,1,4,4,2,4,1,1,29,6,2,5, ,1,4,1,3,24635
39,1,1,3,2,1,3,1,1,2,1,4,4,4,3,4,1,2,33,9,9,6, ,2,1,1,99,44720
26,1,1,3,2,1,1,2,1,1,2,4,4,4,4,4,2,3,19,6,2,4,2,2,3,1,9,49048
18,2,6, , , ,3, , , , , , , , , , ,1,70,3,2,4, ,1,2,1,5,46510
13,2,2,2,1, ,3,1,1,1,1,2,4,2,2,1,1,2,46,5,2,3, ,2,3,2,99,30032
36,1,6, , , ,3, , , , , , , , , , ,8,61,5,2,1, ,1,8,2,99,99999
9,1,1,4,2,2,3,1,1,1,1,4,4,4,4,4,2,2,26,3,2,6, ,2,3,1,6,6320
45,1,1,3,1, ,3,1,8,1,1,3,9,9,4,8,2,1,32,6,2,3, ,2,1,1,4,29841
8,1,1,3,2,1,3,2,1,1,2,4,4,4,4,2,2,3,43,1,1,6, ,2,3,1,9,81637
37,1,2,2,1, ,3,1,2,1,2,4,4,4,4,4,1,4,31,2,2,4, ,2,2,1,1,27410
12,1,1,1,1, ,3,1,1,1,1,1,1,1,1,1,2,2,37,2,1,5, ,2,5,1,4,33771
13,2,3, , , ,3, , , , , , , , , , ,2,80,1,2,3, ,2,2,1,6,31757
36,2,1,3,1, ,3,1,2,1,2,4,4,4,4,4,2,3,30,6,1,5, ,2,2,4,4,14215
13,1,4, , , ,3, , , , , , , , , , ,2,64,3,2,4, ,1,3,2,2,31061
37,1,3, , , ,3, , , , , , , , , , ,1,61,3,2,4, ,2,2,1,2,28205
13,1,4, , , ,2, , , , , , , , , , ,1,22,6,2,3,5,2,2,2,1,30310
21,1,3, , , ,3, , , , , , , , , , ,2,59,1,2,3, ,1,3,1,6,41725
42,1,1,6,1, ,3,1,1,1,1,4,4,4,4,4,2,2,52,2,2,3, ,2,3,1,4,19007
18,1,1,4,2,3,3,1,1,1,2,4,4,4,4,4,1,3,59,1,2,3, ,2,1,1,8,46168
34,2,3, , , ,3, , , , , , , , , , ,2,72,1,2,6, ,2,3,1,99,8527
12,2,1,5,2,4,3,1,2,1,1,4,4,4,4,4,1,3,30,1,2,8, ,2,3,1,8,33629
18,1,4, , , ,1, , , , , , , , , , ,3,41,1,1,8,3,2,9,1,5,46953
42,1,1,2,2,1,3,1,1,1,2,4,2,4,3,4,2,2,25,2,2,6, ,2,4,1,4,15212
12,2,3, , , ,3, , , , , , , , , , ,3,99,1,1,7, ,9,1,1,99,33592
22,2,3, , , ,3, , , , , , , , , , ,2,64,3,2,1, ,1,2,1,1,70032
48,1,1,2,1, ,1,1,1,1,1,4,4,4,2,4,3,1,25,6,2,6,3,2,9,2,7,75054
19,1,1,3,2,1,3,1,2,1,2,4,4,4,4,4,1,3,60,1,2,8, ,2,3,1,9,52722
55,2,4, , , ,3, , , , , , , , , , ,2,26,2,2,5, ,2,2,1,7,54457
47,1,1,1,2,1,3,1,1,1,2,3,3,3,3,4,2,3,28,6,2,8, ,2,9,1,5,37209
26,1,2,6,1, ,1,2,1,1,2,1,2,1,1,2,2,2,32,6,2,6,2,1,2,3,6,49009
17,1,3, , , ,3, , , , , , , , , , ,2,72,1,2,5, ,2,1,1,99,60430
40,1,3, , , ,3, , , , , , , , , , ,2,68,3,2,3, ,2,8,1,98,73109
22,2,2,3,1, ,3,1,1,1,1,4,4,4,4,4,1,3,66,1,2,5, ,2,2,1,9,70094
20,1,1,2,2,2,3,1,1,1,1,4,4,4,4,4,2,2,31,1,1,4, ,2,8,1,4,67428
55,1,1,1,1, ,3,2,1,1,1,1,2,2,1,1,1,1,57,1,2,3, ,2,2,1,7,54495
37,1,6, , , ,3, , , , , , , , , , ,1,52,6,2,2, ,1,8,1,98,28205
26,2,1,5,2,4,3,1,1,1,1,4,4,4,4,4,1,4,24,2,2,6, ,2,3,1,2,48146
36,2,1,2,2,4,3,1,2,2,1,4,4,4,4,4,2,4,23,6,2,4, ,2,3,1,8,14580
29,1,1,3,2,1,3,1,1,1,2,4,4,4,4,4,1,2,51,1,2,8, ,2,2,1,98,99999
54,1,3, , , ,3, , , , , , , , , , ,2,62,6,2,4, ,1,3,1,1,25701
48,2,2,8,1, ,3,1,1,1,2,4,3,3,2,1,1,3,53,1,2,8, ,2,2,1,3,75642
12,1,3, , , ,3, , , , , , , , , , ,1,62,1,2,3, ,1,2,1,2,34974
6,1,2,6,2,1,3,2,1,1,2,4,2,4,2,2,3,2,64,3,2,8, ,2,5,1,3,95060
17,2,4, , , ,3, , , , , , , , , , ,3,32,1,2,6, ,2,2,1,5,61032
12,2,2,2,2,4,3,1,2,2,1,3,3,4,4,3,3,2,40,1,1,6, ,2,2,1,6,32771
22,2,4, , , ,1, , , , , , , , , , ,2,23,6,2,4,3,2,3,2,7,71457
36,1,1,5,1, ,3,1,2,1,1,4,4,4,4,4,2,2,36,6,2,5, ,2,3,8,7,10021
48,2,1,5,2,1,3,1,2,1,2,2,4,4,4,4,1,3,31,1,1,8, ,2,3,1,6,78249
48,2,4, , , ,3, , , , , , , , , , ,8,51,5,2,3, ,1,8,6,2,79415
17,1,1,1,1, ,3,2,1,2,1,4,4,3,4,4,2,3,42,2,2,4, ,2,4,1,5,60638
18,1,2,3,1, ,1,1,1,2,1,3,3,4,3,4,1,4,18,6,2,2,1,2,1,1,98,99999
25,1,4, , , ,3, , , , , , , , , , ,2,50,6,2,3, ,1,3,9,1,1852
39,1,1,6,2,5,1,1,1,1,1,4,4,3,4,4,2,2,18,6,2,4,2,2,2,1,6,44862
48,2,2,1,1, ,1,1,1,1,1,4,4,4,4,4,4,4,28,6,2,4,4,2,5,1,98,75050
11,1,99, , , ,9, , , , , , , , , , ,3,26,6,2,99, ,2,4,1,99,20062
27,1,1,3,1, ,3,1,1,1,1,4,4,4,4,4,1,4,53,1,2,4, ,2,2,1,7,56501
42,1,3, , , ,3, , , , , , , , , , ,2,72,1,2,6, ,2,2,1,98,17201
8,2,1,6,1, ,3,1,2,1,1,4,4,4,4,4,1,3,56,1,2,4, ,2,3,1,6,80229
16,1,1,1,1, ,3,2,1,1,1,2,2,2,1,1,1,2,27,6,2,3, ,2,4,1,98,99999
49,2,1,3,2,1,2,1,1,2,1,4,4,4,4,4,1,2,18,6,2,5,4,2,2,1,7,84043
42,1,1,3,1, ,1,2,1,1,2,1,4,3,1,1,1,3,36,3,2,5,5,2,4,2,1,19150
39,1,1,1,2,1,3,2,1,1,1,3,4,4,4,2,2,2,27,6,2,6, ,2,3,1,7,43215
12,2,3, , , ,3, , , , , , , , , , ,1,69,1,2,8, ,1,9,1,8,34480
13,1,1,4,2,2,3,1,1,1,2,4,4,4,4,2,2,1,40,1,1,8, ,2,1,1,7,30292
48,2,4, , , ,2, , , , , , , , , , ,3,29,2,2,3,4,2,5,1,1,78114
36,1,1,98,8,8,3,8,8,8,8,8,8,8,8,8,8,2,98,6,2,6, ,2,4,1,98,10473
26,1,1,5,2,1,3,2,1,1,1,1,4,2,1,2,2,2,29,6,2,8, ,2,4,1,4,48220
28,2,4, , , ,1, , , , , , , , , , ,1,19,8,2,2,1,2,2,2,2,99999
36,1,3, , , ,3, , , , , , , , , , ,2,71,1,2,3, ,2,2,1,99,14622
26,2,4, , , ,3, , , , , , , , , , ,4,23,2,2,1, ,1,5,2,1,48234
33,1,1,1,1, ,3,1,2,2,1,4,4,4,4,4,1,4,58,3,2,3, ,2,5,1,3,3833
29,2,3, , , ,3, , , , , , , , , , ,3,65,1,2,6, ,2,4,1,8,63135
13,1,6, , , ,3, , , , , , , , , , ,1,43,1,2,2, ,1,2,1,2,30012
37,1,3, , , ,3, , , , , , , , , , ,8,72,1,2,8, ,2,1,1,99,28211
26,2,6, , , ,3, , , , , , , , , , ,2,56,3,2,5, ,1,4,2,3,48187
13,2,6, , , ,3, , , , , , , , , , ,2,63,3,2,3, ,2,3,1,3,30738
22,2,1,6,2,1,3,1,1,1,1,4,4,4,4,4,2,3,31,6,2,6, ,2,5,1,5,70005
48,1,1,1,1, ,3,1,2,1,1,4,4,4,4,2,1,4,45,6,2,3, ,2,5,2,2,76548
41,1,3, , , ,3, , , , , , , , , , ,2,50,2,1,8, ,1,3,1,1,97411
6,2,1,2,2,1,3,2,1,1,2,2,3,3,4,3,2,2,52,1,2,6, ,2,3,1,9,94598
6,2,1,2,2,1,3,1,1,1,1,4,4,2,4,2,2,1,37,1,1,6, ,2,3,3,7,91730
6,1,1,1,2,1,3,1,2,2,1,3,4,4,4,4,1,3,27,1,1,4, ,2,2,1,3,92703
26,2,3, , , ,3, , , , , , , , , , ,3,66,3,2,5, ,2,2,1,3,48162
40,2,1,2,2,4,2,1,1,2,2,2,2,2,2,2,2,2,56,1,2,5,4,2,3,5,6,74008
26,2,8, , , ,3, , , , , , , , , , ,1,64,1,2,4, ,2,2,1,8,48858
36,2,1,3,2,1,1,1,1,2,2,2,3,4,4,1,1,4,46,6,2,8,3,2,5,1,6,11379
37,1,1,4,1, ,3,1,1,1,2,4,4,4,4,4,1,2,32,1,1,6, ,2,2,1,4,27526
29,2,1,3,1, ,3,1,1,2,2,4,4,4,4,2,1,2,44,3,2,4, ,2,3,1,4,65049
18,2,1,6,2,2,3,1,1,1,2,2,4,4,2,4,1,3,49,1,2,8, ,2,4,1,9,46536
39,2,1,1,2,1,3,2,1,1,2,3,3,3,3,3,1,2,46,1,1,8, ,2,2,1,8,44236
24,1,1,4,2,1,3,2,1,2,2,4,4,4,4,4,3,3,24,6,2,6, ,2,2,2,6,20910
11,2,1,6,2,1,1,1,2,1,2,3,4,4,3,2,3,2,39,1,2,8,3,2,3,2,9,20019
51,2,3, , , ,3, , , , , , , , , , ,1,37,4,2,2, ,1,8,2,3,22206
6,1,1,2,1, ,3,2,1,1,1,2,2,2,2,2,2,2,35,1,1,3, ,2,4,6,4,99999
48,2,4, , , ,3, , , , , , , , , , ,2,38,2,1,1, ,2,8,1,98,77041
6,1,5,3,2,5,3,1,1,1,1,4,3,3,3,3,2,2,62,3,2,6, ,9,2,8,2,90036
5,1,3, , , ,3, , , , , , , , , , ,3,68,1,2,6, ,2,2,1,6,72756
35,2,1,5,1, ,2,1,1,1,1,3,4,4,3,3,1,4,62,3,2,3,6,2,5,1,3,87507
48,1,1,3,2,1,3,1,1,1,1,2,4,4,2,4,3,2,40,6,2,6, ,2,4,2,6,76712
48,1,1,5,2,1,3,2,1,1,1,4,4,4,4,4,2,2,60,1,2,8, ,2,2,1,8,76801
21,2,2,5,1, ,1,1,1,1,1,1,3,3,3,3,2,3,31,6,1,4,3,2,5,2,7,42101
48,2,2,3,1, ,3,1,1,1,2,4,4,3,1,3,1,2,54,1,1,4, ,1,2,1,9,77583
27,2,2,3,2,5,3,1,1,1,2,4,3,4,4,2,2,2,23,2,2,6, ,2,5,1,1,55104
6,2,1,3,2,1,3,1,1,2,2,4,4,4,4,3,1,3,56,1,2,6, ,2,2,1,7,91709
6,2,3, , , ,3, , , , , , , , , , ,1,60,6,2,3, ,1,4,4,1,32392
48,2,3, , , ,3, , , , , , , , , , ,2,65,3,2,5, ,2,3,1,6,78028
53,2,1,2,2,6,3,1,1,1,1,4,4,4,3,4,3,3,60,1,2,4, ,2,9,9,99,99999
4,1,1,1,1, ,3,2,2,2,1,4,4,4,4,1,4,1,31,2,1,4, ,1,3,1,8,85303
16,2,2,3,2,1,3,1,1,1,1,3,3,4,3,3,1,3,42,1,1,6, ,2,2,1,7,83201
6,2,3, , , ,3, , , , , , , , , , ,2,70,3,2,4, ,2,4,1,7,91343
6,1,1,3,1, ,3,1,1,2,1,4,4,4,4,2,2,2,32,1,1,4, ,2,3,3,6,90806
6,1,1,3,1, ,3,1,1,1,1,3,4,4,4,4,2,2,39,1,1,3, ,2,4,1,99,94010
6,2,1,5,1, ,3,1,2,1,1,2,1,2,2,2,2,2,54,1,2,4, ,1,2,1,4,91763
6,2,5,3,1, ,3,1,1,1,1,2,4,1,4,4,1,1,44,1,1,6, ,2,3,3,8,91775
6,2,1,1,2,1,1,2,1,1,2,2,3,4,4,4,2,3,22,6,2,3,2,2,2,3,5,92563
4,1,1,3,2,4,3,1,1,1,1,4,4,4,4,1,2,3,62,5,2,8, ,2,4,1,6,86003
39,1,4, , , ,1, , , , , , , , , , ,3,19,6,2,3,8,2,3,1,1,45036
5,2,2,2,1, ,3,1,1,1,1,1,3,3,3,3,1,3,25,1,1,3, ,2,3,1,1,72076
48,1,1,5,2,1,3,1,1,1,2,1,4,4,4,4,2,3,65,1,2,8, ,2,3,1,8,76504
37,1,2,3,1, ,3,1,2,2,1,4,3,3,3,3,3,3,57,6,2,6, ,2,3,2,5,27301
26,2,3, , , ,3, , , , , , , , , , ,2,99,9,9,99, ,2,1,9,99,48307
49,2,8, , , ,3, , , , , , , , , , ,3,30,1,1,4, ,2,8,1,6,99999
8,2,4, , , ,3, , , , , , , , , , ,3,55,1,2,4, ,2,3,1,99,80020
26,1,6, , , ,3, , , , , , , , , , ,3,26,1,1,3, ,1,3,1,2,49504
42,2,1,1,1, ,3,1,1,1,1,4,4,3,4,4,1,3,30,1,1,4, ,2,4,2,5,19150
36,1,1,1,2,4,3,2,1,1,2,3,4,4,3,4,3,1,51,1,1,6, ,2,3,2,8,14094
51,1,99, , , ,9, , , , , , , , , , ,2,25,9,2,99, ,2,3,4,6,99999
39,1,3, , , ,3, , , , , , , , , , ,2,61,1,2,3, ,2,3,2,4,44128
51,1,1,1,1, ,3,8,1,2,1,4,8,4,1,4,8,2,44,2,2,1, ,2,8,6,98,99999
12,2,6, , , ,3, , , , , , , , , , ,1,52,3,2,4, ,1,3,1,2,34982
36,2,4, , , ,3, , , , , , , , , , ,2,51,1,1,6, ,2,5,1,8,13440
39,2,1,1,1, ,3,1,1,1,1,2,4,4,4,3,1,2,39,6,1,98, ,2,3,2,3,43232
28,2,7, , , , , , , , , , , , , , ,1,38,1,1,7,2,2,3,2,1,39056
36,1,3, , , ,3, , , , , , , , , , ,2,74,1,2,8, ,1,5,1,6,12303
22,1,3, , , ,3, , , , , , , , , , ,1,55,1,1,2, ,2,2,1,1,70605
36,1,3, , , ,3, , , , , , , , , , ,1,62,4,2,6, ,1,2,1,3,14510
24,2,1,3,2,2,3,1,1,2,1,4,3,4,2,2,2,3,23,6,2,6, ,2,3,1,7,20861
40,2,4, , , ,3, , , , , , , , , , ,8,32,2,1,4, ,2,3,1,3,73119
54,2,1,5,2,1,2,1,1,1,1,4,4,4,4,4,1,2,56,3,2,8,3,2,5,1,6,26554
54,2,1,4,2,4,3,1,1,1,1,4,4,4,4,4,3,2,41,1,1,5, ,2,1,1,98,26537
9,2,4, , , ,3, , , , , , , , , , ,3,50,6,1,3, ,2,2,4,99,6751
34,2,1,1,2,1,3,1,1,1,2,4,4,4,4,4,4,2,55,1,2,8, ,2,5,1,9,8876
1,1,3, , , ,3, , , , , , , , , , ,3,48,6,2,8, ,1,4,1,2,35633
24,1,1,6,2,1,3,2,2,1,2,4,4,4,4,4,3,2,29,1,2,8, ,2,2,1,9,20901
39,1,1,5,2,1,3,1,1,1,1,4,4,4,4,4,1,4,58,1,9,8, ,2,1,1,6,43623
24,1,3, , , ,3, , , , , , , , , , ,2,60,1,2,4, ,1,2,2,5,21040
22,2,3, , , ,3, , , , , , , , , , ,1,63,1,2,8, ,2,3,1,6,71203
42,1,1,6,2,1,3,1,2,1,1,4,4,4,4,4,2,2,34,1,1,6, ,2,2,2,7,19063
24,2,1,1,1, ,3,2,2,1,2,4,1,4,1,1,2,2,44,2,1,1, ,2,5,6,3,20877
17,1,3, , , ,3, , , , , , , , , , ,1,55,5,2,5, ,2,2,2,3,61265
19,2,1,5,2,1,3,1,1,1,2,4,4,4,4,4,1,2,63,1,2,8, ,2,3,1,99,50010
22,2,1,3,2,5,3,1,2,1,1,4,4,4,4,4,2,8,28,6,1,3, ,2,8,2,1,71292
29,1,4, , , ,3, , , , , , , , , , ,2,99,9,2,99, ,1,8,1,99,63074
18,2,4, , , ,1, , , , , , , , , , ,3,19,6,2,4,2,2,4,2,98,16320
20,1,1,6,2,1,1,1,1,1,1,2,4,2,1,3,2,1,26,6,2,8,3,2,3,1,3,66047
29,1,1,1,2,2,3,2,1,1,2,3,4,4,2,2,1,3,48,1,1,8, ,2,2,1,9,63366
6,1,4, , , ,1, , , , , , , , , , ,3,18,6,2,1,1,2,4,2,98,91001
4,2,4, , , ,3, , , , , , , , , , ,8,60,6,2,3, ,2,4,6,1,85041
6,1,2,2,1, ,2,2,2,2,1,2,4,4,2,2,9,2,35,2,1,2,6,2,5,1,3,93458
6,1,1,1,1, ,3,2,1,1,1,1,1,1,1,1,2,3,30,6,2,3, ,2,2,2,5,93960
6,1,1,2,2,1,2,1,1,2,2,4,4,4,4,4,2,2,52,1,1,6,8,2,4,1,8,94965
53,1,3, , , ,3, , , , , , , , , , ,1,57,1,2,4, ,2,3,1,9,98372
6,1,3, , , ,3, , , , , , , , , , ,2,79,1,2,5, ,2,1,2,6,92123
6,1,4, , , ,3, , , , , , , , , , ,3,41,1,1,2, ,1,2,6,2,92407
29,2,3, , , ,2, , , , , , , , , , ,1,50,9,2,99,1,2,3,8,1,99999
6,1,1,1,2,2,3,2,1,1,1,4,4,4,4,4,2,2,41,1,1,4, ,1,2,5,9,92596
12,1,1,2,2,1,3,2,1,1,2,3,3,4,4,2,2,2,45,3,1,8, ,2,5,1,7,32504
17,1,1,1,2,1,3,2,1,1,1,4,4,3,4,4,3,1,28,6,1,6, ,2,5,1,6,60617
29,2,4, , , ,3, , , , , , , , , , ,2,51,1,1,2, ,2,2,1,4,63939
48,1,1,3,2,1,3,1,1,1,2,4,4,1,2,2,2,2,48,3,2,6, ,2,4,1,7,77627
45,1,1,3,1, ,1,1,1,1,1,3,3,4,3,3,2,2,21,6,2,4,3,2,3,3,2,29582
41,2,1,1,2,2,3,1,1,1,2,3,4,3,4,3,2,3,31,1,1,6, ,2,3,3,8,97223
1,1,2,3,1, ,3,2,2,2,1,4,4,4,2,3,1,3,24,6,2,3, ,2,3,1,3,35806
53,2,1,6,1, ,3,1,2,1,1,1,4,4,2,1,8,2,34,6,2,6, ,2,4,1,6,98052
6,2,3, , , ,3, , , , , , , , , , ,1,56,1,2,6, ,2,5,1,9,94123
27,2,1,5,2,1,3,1,1,1,2,4,4,4,4,2,2,2,47,1,2,6, ,2,4,1,8,55305
13,1,1,3,2,1,3,1,1,1,2,4,4,4,4,4,1,3,32,1,1,8, ,2,1,1,1,30047
25,2,2,3,1, ,3,2,2,2,1,2,4,4,1,2,4,1,27,6,2,3, ,2,8,1,98,2720
13,1,3, , , ,3, , , , , , , , , , ,3,57,1,2,2, ,1,2,1,2,30103
39,1,1,2,1, ,3,1,1,1,2,2,4,4,4,2,2,2,48,1,2,3, ,2,4,1,7,44870
45,2,4, , , ,3, , , , , , , , , , ,2,85,9,2,3, ,2,4,2,1,29223
42,1,1,2,1, ,3,1,1,1,1,4,4,4,4,4,1,2,39,1,1,3, ,2,3,1,8,17050
13,1,2,3,2,2,3,1,1,1,2,3,2,3,4,3,2,3,73,1,2,6, ,2,3,1,98,30328
26,1,1,3,2,5,3,1,1,1,1,4,4,4,4,4,2,2,51,2,2,5, ,2,2,1,7,48428
29,1,3, , , ,3, , , , , , , , , , ,2,60,1,2,3, ,1,3,1,6,63131
27,1,1,1,2,1,1,1,1,1,1,3,4,4,3,4,2,2,98,3,1,4,2,2,2,1,6,99999
40,2,1,1,2,5,1,1,1,2,1,4,4,4,4,4,1,3,30,1,1,6,3,2,2,1,4,73141
13,1,1,5,2,2,3,1,1,1,1,3,3,3,3,1,1,2,24,1,2,6, ,2,3,2,6,30308
20,1,2,1,1, ,3,1,2,1,2,3,3,4,3,3,3,3,44,1,1,8, ,2,1,1,6,67208
9,2,4, , , ,3, , , , , , , , , , ,3,21,6,1,3, ,1,4,2,1,6511
21,1,3, , , ,3, , , , , , , , , , ,3,70,1,2,6, ,1,4,1,7,40228
39,2,2,2,2,1,3,1,1,1,2,4,3,4,4,4,1,3,42,5,2,8, ,2,3,1,98,44310
12,1,3, , , ,3, , , , , , , , , , ,2,76,1,2,5, ,2,3,1,8,33764
39,1,1,3,1, ,3,1,1,1,1,3,4,4,4,4,1,3,51,1,9,3, ,2,2,1,99,44233
38,1,1,3,2,2,3,1,1,1,1,4,4,4,4,4,3,3,69,1,2,6, ,2,1,1,9,58104
6,1,1,1,2,1,3,1,1,9,1,3,4,4,4,4,1,4,40,1,2,8, ,2,3,3,9,94550
55,2,3, , , ,3, , , , , , , , , , ,1,60,6,2,8, ,2,4,1,4,54935
27,2,3, , , ,3, , , , , , , , , , ,2,76,1,2,3, ,2,3,1,2,55371
28,2,4, , , ,3, , , , , , , , , , ,3,52,5,2,3, ,1,3,1,2,38701
8,2,2,1,1, ,2,1,2,2,1,4,4,4,4,4,1,8,25,1,1,3,4,2,8,4,5,80219
49,2,1,3,2,2,3,1,1,1,2,4,4,4,3,4,2,3,38,1,1,3, ,2,3,1,9,84403
48,1,1,7,1, ,3,1,2,2,2,4,4,4,4,4,9,4,18,6,2,3, ,2,3,6,98,78064
54,1,6, , , ,3, , , , , , , , , , ,1,46,2,1,3, ,1,3,1,2,24880
53,1,3, , , ,3, , , , , , , , , , ,8,60,1,2,6, ,2,2,1,8,98408
48,1,1,1,2,2,3,1,1,1,1,4,4,4,4,4,2,4,40,1,1,6, ,2,3,3,9,78253
51,2,3, , , ,3, , , , , , , , , , ,1,99,5,2,5, ,2,2,1,4,23452
34,2,1,2,2,2,3,1,1,1,2,3,4,4,4,3,3,3,66,1,2,8, ,2,2,1,7,7974
22,1,1,3,2,1,3,1,1,1,2,9,4,4,9,9,1,3,53,1,1,8, ,2,9,2,8,70714
25,1,1,3,2,1,3,2,1,1,2,4,4,4,4,4,2,3,37,1,1,6, ,2,3,1,8,1752
53,2,2,4,2,8,1,2,1,1,2,4,4,4,4,4,2,1,19,6,2,3,3,2,4,1,98,98221
6,1,2,1,1, ,2,2,2,2,2,2,2,2,2,2,2,1,21,6,2,1,8,2,5,4,5,93944
53,2,1,4,2,5,3,1,1,2,1,4,4,4,4,4,1,2,46,4,1,8, ,2,4,2,4,98620
47,2,2,3,2,1,3,1,1,1,1,4,3,4,3,2,2,2,34,1,1,6, ,2,5,1,5,37209
41,1,1,1,2,2,3,1,1,1,1,4,4,4,3,4,1,2,54,1,2,4, ,2,3,1,8,97502
13,2,4, , , ,1, , , , , , , , , , ,2,20,6,1,2,5,2,4,2,1,31201
48,1,1,2,2,5,3,1,2,1,1,3,3,3,3,3,3,2,34,2,2,3, ,2,5,1,3,78240
24,2,1,3,2,6,3,2,1,1,2,4,2,4,4,4,1,4,72,6,2,3, ,2,3,1,4,20916
45,2,4, , , ,3, , , , , , , , , , ,2,58,9,9,8, ,2,9,4,99,99999
34,2,3, , , ,3, , , , , , , , , , ,2,76,3,2,8, ,2,5,1,5,8831
6,2,1,1,8,1,3,1,1,2,2,3,3,3,2,4,4,3,50,1,1,6, ,2,5,3,6,95126
12,2,3, , , ,3, , , , , , , , , , ,1,83,5,2,3, ,2,1,1,1,32024
27,1,1,1,1, ,3,2,1,1,1,4,4,4,4,4,1,2,44,1,1,3, ,2,2,1,8,55374
42,1,2,1,1, ,3,1,1,2,1,2,4,4,4,2,1,3,24,6,2,4, ,2,3,6,3,19104
17,1,3, , , ,3, , , , , , , , , , ,3,83,5,2,3, ,2,2,1,4,61071
24,1,6, , , ,3, , , , , , , , , , ,2,57,4,2,4, ,1,3,2,1,21217
48,2,1,6,2,1,3,1,1,2,1,3,4,4,2,3,2,3,31,1,1,8, ,2,3,1,5,75044
29,1,3, , , ,3, , , , , , , , , , ,2,71,1,2,8, ,2,3,1,99,65753
39,2,1,2,2,4,2,1,1,2,1,4,4,3,4,4,2,2,62,1,2,4,8,2,3,1,5,43725
27,1,7, , , , , , , , , , , , , , ,1,21,1,2,6,3,2,4,1,98,56001
48,1,3, , , ,3, , , , , , , , , , ,3,77,1,2,8, ,2,2,1,7,79912
51,2,4, , , ,3, , , , , , , , , , ,2,28,6,1,3, ,2,9,1,7,23236
39,2,2,5,1, ,3,1,2,1,1,4,4,4,3,2,2,2,36,1,1,4, ,2,3,2,2,44074
51,1,1,3,2,1,3,2,1,1,2,4,3,4,4,2,2,2,36,1,2,8, ,2,3,1,9,99999
34,2,4, , , ,1, , , , , , , , , , ,8,19,6,2,7,3,2,5,6,1,99999
53,2,1,1,2,1,3,2,1,1,2,3,3,3,3,3,2,3,56,1,2,5, ,2,4,1,9,98119
29,1,1,2,2,1,3,1,1,1,1,4,4,4,4,2,2,2,52,1,2,6, ,2,2,1,7,64506
6,2,4, , , ,3, , , , , , , , , , ,1,38,6,2,4, ,1,3,1,3,90280
